code_unite;nom_unite;abrege_unite;departement;type_unite;num_tph;num_tph_mobile_unite;num_fax_unite;rang_classement;adresse_geographique_unite;adresse_postale_unite
74377;"Cellule pr�vention technique de la malveillance GGD51";"CPTM GGD51";51;9222;"+33 3 26 68 64 22";"+33 6 11 50 40 91";;14997;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
12811;"Maison de protection des familles GGD51";"MPF GGD51";51;080J;"+33 3 26 68 64 34";"+33 7 88 27 91 86";;14998;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
12460;"Escadron d�partemental de s�curit� routi�re de la Marne";EDSR51;51;0733;"+33 3 26 68 63 44";;;14999;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
12461;"Groupe de commandement EDSR51";"GC EDSR51";51;0734;"+33 3 26 68 68 81";"+33 6 29 11 54 18";;15000;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
7857;"Brigade motoris�e de Reims";"BMO REIMS";51;073B;"+33 3 26 61 08 18";;;15001;"Caserne Battesti$2A Rue Bertrand de Mun$51100 REIMS";"CASERNE BATTESTI$2A RUE BERTRAND DE MUN$51090 REIMS CEDEX"
7601;"Brigade motoris�e de S�zanne";"BMO SEZANNE";51;073B;"+33 3 26 80 58 02";;;15002;"90 Boulevard d'Holbeach$51120 SEZANNE";"90 BOULEVARD D HOLBEACH$51120 SEZANNE"
7953;"Brigade motoris�e de Vitry-le-Fran�ois";"BMO VITRY-LE-FRANCOIS";51;073B;"+33 3 26 62 14 05";;;15003;"91 Faubourg de Ch�lons$51300 VITRY LE FRANCOIS";"91 FAUBOURG DE CHALONS$51300 VITRY LE FRANCOIS"
7600;"Peloton motoris� de Ch�lons-en-Champagne";"PMO CHALONS-EN-CHAMPAGNE";51;8086;"+33 3 26 68 63 11";;;15004;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
8526;"Peloton motoris� de Sainte-Menehould";"PMO STE-MENEHOULD";51;8086;"+33 3 26 60 58 50";;;15005;"Route d'Argers$51800 STE MENEHOULD";"ROUTE D ARGERS$51801 STE MENEHOULD CEDEX"
8461;"Peloton d'autoroute de Reims";"PA REIMS";51;073K;"+33 3 26 78 98 60";;;15006;"Route de Soissons$51430 TINQUEUX";"ROUTE DE SOISSONS$51430 TINQUEUX"
67755;"�quipe rapide d'intervention de Reims";"ERI REIMS";51;8132;;;;15007;"Route de Soissons$51430 TINQUEUX";"ROUTE DE SOISSONS$51430 TINQUEUX"
84027;"Groupe local de contr�le des flux de Reims";"GLCF REIMS";51;9254;;;;15008;"Route de Soissons$51430 TINQUEUX";"ROUTE DE SOISSONS$51430 TINQUEUX"
3570;"Compagnie de gendarmerie d�partementale de Ch�lons-en-Champagne";"CGD CHALONS-EN-CHAMPAGNE";51;033G;"+33 3 26 68 63 00";;;15009;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
3571;"Groupe de commandement CGD Ch�lons-en-Champagne";"GC CGD CHALONS-EN-CHAMPAGNE";51;033J;"+33 3 26 68 63 59";;;15010;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
9749;"Peloton de surveillance et d'intervention gendarmerie de Ch�lons-en-Champagne";"PSIG CHALONS-EN-CHAMPAGNE";51;033U;"+33 3 26 68 79 34";;;15011;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
88202;"Groupe d'investigations cynophile de Ch�lons-en-champagne";"GIC CHALONS-EN-CHAMPAGNE";51;9093;;;;15012;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
3572;"Brigade de recherches de Ch�lons-en-Champagne";"BR CHALONS-EN-CHAMPAGNE";51;036A;"+33 3 26 68 63 48";"+33 6 46 86 20 47";;15013;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
90012;"Brigade territoriale mobile du Bocage-C�teaux-Marnais";"BTM BOCAGE-COTEAUX-MARNAIS";51;034M;"+33 3 26 68 63 45";;;15014;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
15483;"Communaut� de brigades de Ch�lons-en-Champagne";"COB CHALONS-EN-CHAMPAGNE";51;0340;"+33 3 26 68 63 95";;;15015;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
3573;"Brigade de proximit� de Ch�lons-en-Champagne";"BP CHALONS-EN-CHAMPAGNE";51;0342;"+33 3 26 68 63 00";;;15016;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
3574;"Brigade de proximit� de Courtisols";"BP COURTISOLS";51;0342;"+33 3 26 66 61 72";;;15017;"106 Avenue de la Vesle$51460 COURTISOLS";"106 AVENUE DE LA VESLE$51460 COURTISOLS"
3578;"Brigade de proximit� de Vitry-la-Ville";"BP VITRY-LA-VILLE";51;0342;"+33 3 26 67 74 44";;;15018;"16 Rue de la Lib�ration$51240 VITRY LA VILLE";"16 RUE DE LA LIBERATION$51240 VITRY LA VILLE"
27338;"Communaut� de brigades de Mourmelon-le-Grand";"COB MOURMELON-LE-GRAND";51;0340;"+33 3 26 66 10 33";;;15019;"999 Quartier Geisberg$51400 MOURMELON LE GRAND";"999 QUARTIER GEISBERG$51400 MOURMELON LE GRAND"
3575;"Brigade de proximit� de Mourmelon-le-Grand";"BP MOURMELON-LE-GRAND";51;0342;"+33 3 26 66 10 33";;;15020;"999 Quartier Geisberg$51400 MOURMELON LE GRAND";"999 QUARTIER GEISBERG$51400 MOURMELON LE GRAND"
3576;"Brigade de proximit� de Suippes";"BP SUIPPES";51;0342;"+33 3 26 70 11 11";"+33 6 24 45 28 79";;15021;"55 Avenue du G�n�ral Leclerc$51600 SUIPPES";"55 AVENUE DU GENERAL LECLERC$BP 16$51601 SUIPPES CEDEX"
15504;"Communaut� de brigades de Sainte-Menehould";"COB STE-MENEHOULD";51;0340;"+33 3 26 60 82 31";;;15022;"8 Rue Drouet$51800 STE MENEHOULD";"8 RUE DROUET$51800 STE MENEHOULD"
3614;"Brigade de proximit� de Sainte-Menehould";"BP STE-MENEHOULD";51;0342;"+33 3 26 60 82 31";;;15023;"8 Rue Drouet$51800 STE MENEHOULD";"8 RUE DROUET$51800 STE MENEHOULD"
3616;"Brigade de proximit� de Givry-en-Argonne";"BP GIVRY-EN-ARGONNE";51;0342;"+33 3 26 60 00 10";;;15024;"Avenue de la Gare$51330 GIVRY EN ARGONNE";"AVENUE DE LA GARE$51330 GIVRY EN ARGONNE"
3618;"Brigade de proximit� de Vienne-le-Ch�teau";"BP VIENNE-LE-CHATEAU";51;0342;"+33 3 26 60 12 28";"+33 6 16 15 81 50";;15025;"6 Chemin de la C�te-des-Bois$51800 VIENNE LE CHATEAU";"6 CHEMIN DE LA COTE DES BOIS$51800 VIENNE LE CHATEAU"
3579;"Compagnie de gendarmerie d�partementale d'�pernay";"CGD EPERNAY";51;033G;"+33 3 26 55 98 12";;;15026;"2 Avenue de la Martinique$51200 EPERNAY";"2 AVENUE DE LA MARTINIQUE$51200 EPERNAY"
3580;"Groupe de commandement CGD �pernay";"GC CGD EPERNAY";51;033J;"+33 3 26 55 98 12";;;15027;"2 Avenue de la Martinique$51200 EPERNAY";"2 AVENUE DE LA MARTINIQUE$51200 EPERNAY"
11517;"Peloton de surveillance et d'intervention gendarmerie d'�pernay";"PSIG EPERNAY";51;033U;"+33 3 26 55 98 24";;;15028;"2 Avenue de la Martinique$51200 EPERNAY";"2 AVENUE DE LA MARTINIQUE$51200 EPERNAY"
11440;"Brigade de recherches d'�pernay";"BR EPERNAY";51;036A;"+33 3 26 55 98 19";;;15029;"2 Avenue de la Martinique$51200 EPERNAY";"2 AVENUE DE LA MARTINIQUE$51200 EPERNAY"
15488;"Communaut� de brigades d'A�-Champagne";"COB AY-CHAMPAGNE";51;0340;"+33 3 26 55 45 22";;;15030;"11 Rue de l'�cluse$AY$51160 AY CHAMPAGNE";"11 RUE DE L ECLUSE$AY$51160 AY CHAMPAGNE"
3594;"Brigade de proximit� d'A�-Champagne";"BP AY-CHAMPAGNE";51;0342;"+33 3 26 55 45 22";;;15031;"11 Rue de l'�cluse$AY$51160 AY CHAMPAGNE";"11 RUE DE L ECLUSE$AY$51160 AY CHAMPAGNE"
3600;"Brigade de proximit� de Dizy";"BP DIZY";51;0342;"+33 3 26 55 21 11";;;15032;"29 Lotissement la Briqueterie$51530 DIZY";"29 LOTISSEMENT LA BRIQUETERIE$51530 DIZY"
3581;"Brigade de proximit� d'�pernay";"BP EPERNAY";51;0342;"+33 3 26 54 22 22";;;15033;"2 Avenue de la Martinique$51200 EPERNAY";"2 AVENUE DE LA MARTINIQUE$51200 EPERNAY"
86578;"Poste provisoire d'�pernay";"PPROV EPERNAY";51;9095;;;;15034;"2 Avenue de la Martinique$51200 EPERNAY";"2 AVENUE DE LA MARTINIQUE$51200 EPERNAY"
15485;"Communaut� de brigades d'Avize";"COB AVIZE";51;0340;"+33 3 26 57 52 17";;;15035;"20 Avenue de Sulzfeld$51190 AVIZE";"20 AVENUE DE SULZFELD$51190 AVIZE"
3583;"Brigade de proximit� d'Avize";"BP AVIZE";51;0342;"+33 3 26 57 52 17";;;15036;"20 Avenue de Sulzfeld$51190 AVIZE";"20 AVENUE DE SULZFELD$51190 AVIZE"
3577;"Brigade de proximit� de Blancs-Coteaux";"BP BLANCS-COTEAUX";51;0342;"+33 3 26 52 11 53";;"+33 3 26 52 40 23";15037;"11 Avenue du G�n�ral de Gaulle$VERTUS$51130 BLANCS COTEAUX";"11 AVENUE DU GENERAL DE GAULLE$VERTUS$51130 BLANCS COTEAUX"
31461;"Communaut� de brigades de Dormans";"COB DORMANS";51;0340;"+33 3 26 58 21 34";;;15038;"2 Rue de Dorsten$51700 DORMANS";"2 RUE DE DORSTEN$51700 DORMANS"
3584;"Brigade de proximit� de Dormans";"BP DORMANS";51;0342;"+33 3 26 58 21 34";"+33 6 18 21 26 54";;15039;"2 Rue de Dorsten$51700 DORMANS";"2 RUE DE DORSTEN$51700 DORMANS"
3596;"Brigade de proximit� de Ch�tillon-sur-Marne";"BP CHATILLON-SUR-MARNE";51;0342;"+33 3 26 58 34 22";;;15040;"2 Rue de la Gendarmerie$51700 CHATILLON SUR MARNE";"2 RUE DE LA GENDARMERIE$51700 CHATILLON SUR MARNE"
15486;"Communaut� de brigades de Montmirail";"COB MONTMIRAIL";51;0340;"+33 3 26 81 22 24";;;15041;"16 Rue du Petit-Saint-Lazare$51210 MONTMIRAIL";"16 RUE DU PETIT SAINT LAZARE$51210 MONTMIRAIL"
3588;"Brigade de proximit� de Montmirail (51)";"BP MONTMIRAIL (51)";51;0342;"+33 3 26 81 22 24";;;15042;"16 Rue du Petit-Saint-Lazare$51210 MONTMIRAIL";"16 RUE DU PETIT SAINT LAZARE$51210 MONTMIRAIL"
3586;"Brigade de proximit� d'�toges";"BP ETOGES";51;0342;"+33 3 26 59 30 01";;;15043;"89 Grande Rue$51270 ETOGES";"89 GRANDE RUE$51270 ETOGES"
15487;"Communaut� de brigades de S�zanne";"COB SEZANNE";51;0340;"+33 3 26 80 50 17";;;15044;"134 Boulevard d'Holbeach$51120 SEZANNE";"134 BOULEVARD D HOLBEACH$51120 SEZANNE"
3589;"Brigade de proximit� de S�zanne";"BP SEZANNE";51;0342;"+33 3 26 80 50 17";;;15045;"134 Boulevard d'Holbeach$51120 SEZANNE";"134 BOULEVARD D HOLBEACH$51120 SEZANNE"
3582;"Brigade de proximit� d'Anglure";"BP ANGLURE";51;0342;"+33 3 26 42 70 04";;;15046;"26 Rue du 8 Mai 1945$51260 ANGLURE";"26 RUE DU 8 MAI 1945$51260 ANGLURE"
3585;"Brigade de proximit� d'Esternay";"BP ESTERNAY";51;0342;"+33 3 26 81 50 06";;;15047;"6A Rue de l'Arbre Haut$51310 ESTERNAY";"6A RUE DE L ARBRE HAUT$51310 ESTERNAY"
3590;"Compagnie de gendarmerie d�partementale de Reims";"CGD REIMS";51;033G;"+33 3 26 61 08 15";;;15048;"Caserne Battesti$2A Rue Bertrand de Mun$51100 REIMS";"CASERNE BATTESTI$2A RUE BERTRAND DE MUN$51090 REIMS CEDEX"
3591;"Groupe de commandement CGD Reims";"GC CGD REIMS";51;033J;"+33 3 26 61 08 14";;;15049;"Caserne Battesti$2A Rue Bertrand de Mun$51100 REIMS";"CASERNE BATTESTI$2A RUE BERTRAND DE MUN$51090 REIMS CEDEX"
9031;"Peloton de surveillance et d'intervention gendarmerie de Reims";"PSIG REIMS";51;033U;"+33 3 26 61 08 26";;;15050;"Caserne Battesti$2A Rue Bertrand de Mun$51100 REIMS";"CASERNE BATTESTI$2A RUE BERTRAND DE MUN$51090 REIMS CEDEX"
9639;"Brigade de recherches de Reims";"BR REIMS";51;036A;"+33 3 26 61 08 31";"+33 6 46 86 21 61";;15051;"Caserne Battesti$2A Rue Bertrand de Mun$51100 REIMS";"CASERNE BATTESTI$2A RUE BERTRAND DE MUN$51090 REIMS CEDEX"
3597;"Brigade territoriale autonome de Fismes";"BTA FISMES";51;0344;"+33 3 26 48 09 03";;;15052;"21 Route de Reims$51170 FISMES";"21 ROUTE DE REIMS$51170 FISMES"
15489;"Communaut� de brigades de Gueux";"COB GUEUX";51;0340;"+33 3 26 03 60 04";"+33 0 00 00 00 00";"+33 3 26 61 74 72";15053;"33 Avenue de Reims$51390 GUEUX";"33 AVENUE DE REIMS$51390 GUEUX"
3598;"Brigade de proximit� de Gueux";"BP GUEUX";51;0342;"+33 3 26 03 60 04";;;15054;"33 Avenue de Reims$51390 GUEUX";"33 AVENUE DE REIMS$51390 GUEUX"
3599;"Brigade de proximit� de Loivre";"BP LOIVRE";51;0342;"+33 3 26 61 00 59";;;15055;"1 Rue de Courcy$51220 LOIVRE";"1 RUE DE COURCY$51220 LOIVRE"
3603;"Brigade de proximit� de Ville-en-Tardenois";"BP VILLE-EN-TARDENOIS";51;0342;"+33 3 26 61 80 80";;;15056;"34 Rue Charles de Gaulle$51170 VILLE EN TARDENOIS";"34 RUE CHARLES DE GAULLE$51170 VILLE EN TARDENOIS"
15490;"Communaut� de brigades de Taissy";"COB TAISSY";51;0340;"+33 3 26 82 33 90";;;15057;"2 Rue de la Garenne$51500 TAISSY";"2 RUE DE LA GARENNE$51500 TAISSY"
9807;"Brigade de proximit� de Taissy";"BP TAISSY";51;0342;"+33 3 26 82 33 90";;;15058;"2 Rue de la Garenne$51500 TAISSY";"2 RUE DE LA GARENNE$51500 TAISSY"
3602;"Brigade de proximit� de Beaumont-sur-Vesle";"BP BEAUMONT-SUR-VESLE";51;0342;"+33 3 26 03 92 40";;;15059;"1 Route Nationale$51360 BEAUMONT SUR VESLE";"1 ROUTE NATIONALE$51360 BEAUMONT SUR VESLE"
15491;"Communaut� de brigades de Witry-l�s-Reims";"COB WITRY-LES-REIMS";51;0340;"+33 3 26 07 17 11";"+33 6 70 32 39 12";;15060;"112 Avenue de Reims$51420 WITRY LES REIMS";"112 AVENUE DE REIMS$51420 WITRY LES REIMS"
7449;"Brigade de proximit� de Witry-l�s-Reims";"BP WITRY-LES-REIMS";51;0342;"+33 3 26 07 17 11";;;15061;"112 Avenue de Reims$51420 WITRY LES REIMS";"112 AVENUE DE REIMS$51420 WITRY LES REIMS"
3595;"Brigade de proximit� de Bazancourt";"BP BAZANCOURT";51;0342;"+33 3 26 03 31 06";;;15062;"17 Rue de Pomacle$51110 BAZANCOURT";"17 RUE DE POMACLE$51110 BAZANCOURT"
3601;"Brigade de proximit� de Pontfaverger-Moronvilliers";"BP PONTFAVERGER-MORONVILLIERS";51;0342;"+33 3 26 48 72 04";;;15063;"45 Rue de Nauroy$51490 PONTFAVERGER MORONVILLIERS";"45 RUE DE NAUROY$51490 PONTFAVERGER MORONVILLIERS"
3604;"Compagnie de gendarmerie d�partementale de Vitry-le-Fran�ois";"CGD VITRY-LE-FRANCOIS";51;033G;"+33 3 26 62 13 22";;;15064;"91 Faubourg de Ch�lons$51300 VITRY LE FRANCOIS";"91 FAUBOURG DE CHALONS$51300 VITRY LE FRANCOIS"
3605;"Groupe de commandement CGD Vitry-le-Fran�ois";"GC CGD VITRY-LE-FRANCOIS";51;033J;"+33 3 26 62 13 22";;;15065;"91 Faubourg de Ch�lons$51300 VITRY LE FRANCOIS";"91 FAUBOURG DE CHALONS$51300 VITRY LE FRANCOIS"
13475;"Peloton de surveillance et d'intervention gendarmerie de Vitry-le-Fran�ois";"PSIG VITRY-LE-FRANCOIS";51;033U;"+33 3 26 62 14 00";;;15066;"91 Faubourg de Ch�lons$51300 VITRY LE FRANCOIS";"91 FAUBOURG DE CHALONS$51300 VITRY LE FRANCOIS"
13474;"Brigade de recherches de Vitry-le-Fran�ois";"BR VITRY-LE-FRANCOIS";51;036A;"+33 3 26 62 94 20";"+33 6 46 03 16 96";;15067;"91 Faubourg de Ch�lons$51300 VITRY LE FRANCOIS";"91 FAUBOURG DE CHALONS$51300 VITRY LE FRANCOIS"
15492;"Communaut� de brigades de F�re-Champenoise";"COB FERE-CHAMPENOISE";51;0340;"+33 3 26 42 40 25";;;15068;"520 Avenue Charles de Gaulle$51230 FERE CHAMPENOISE";"520 AVENUE CHARLES DE GAULLE$51230 FERE CHAMPENOISE"
3587;"Brigade de proximit� de F�re-Champenoise";"BP FERE-CHAMPENOISE";51;0342;"+33 3 26 42 40 25";;;15069;"520 Avenue Charles de Gaulle$51230 FERE CHAMPENOISE";"520 AVENUE CHARLES DE GAULLE$51230 FERE CHAMPENOISE"
3609;"Brigade de proximit� de Sommesous";"BP SOMMESOUS";51;0342;"+33 3 26 67 45 45";;;15070;"6 Route de Ch�lons$51320 SOMMESOUS";"6 ROUTE DE CHALONS$51320 SOMMESOUS"
70052;"Communaut� de brigades de Sermaize-les-Bains";"COB SERMAIZE-LES-BAINS";51;0340;"+33 3 26 73 20 19";"+33 6 70 32 36 31";;15071;"116 Rue de Vitry-le-Fran�ois$51250 SERMAIZE LES BAINS";"116 RUE DE VITRY LE FRANCOIS$51250 SERMAIZE LES BAINS"
3608;"Brigade de proximit� de Sermaize-les-Bains";"BP SERMAIZE-LES-BAINS";51;0342;"+33 3 26 73 20 19";;;15072;"116 Rue de Vitry-le-Fran�ois$51250 SERMAIZE LES BAINS";"116 RUE DE VITRY LE FRANCOIS$51250 SERMAIZE LES BAINS"
3610;"Brigade de proximit� de Thi�blemont-Far�mont";"BP THIEBLEMONT-FAREMONT";51;0342;"+33 3 26 73 81 28";;;15073;"102 Grande Rue$51300 THIEBLEMONT FAREMONT";"102 GRANDE RUE$51300 THIEBLEMONT FAREMONT"
3611;"Brigade de proximit� de Vanault-les-Dames";"BP VANAULT-LES-DAMES";51;0342;"+33 3 26 73 35 07";;;15074;"Grande Rue$51340 VANAULT LES DAMES";"GRANDE RUE$51340 VANAULT LES DAMES"
70053;"Communaut� de brigades de Vitry-le-Fran�ois";"COB VITRY-LE-FRANCOIS";51;0340;"+33 3 26 62 13 80";;;15075;"91 Faubourg de Ch�lons$51300 VITRY LE FRANCOIS";"91 FAUBOURG DE CHALONS$51300 VITRY LE FRANCOIS"
3606;"Brigade de proximit� de Vitry-le-Fran�ois";"BP VITRY-LE-FRANCOIS";51;0342;"+33 3 26 62 13 80";;;15076;"91 Faubourg de Ch�lons$51300 VITRY LE FRANCOIS";"91 FAUBOURG DE CHALONS$51300 VITRY LE FRANCOIS"
3607;"Brigade de proximit� St-Remy-en-Bouzemont-St-Genest-et-Isson";"BP ST-REMY-EN-BOUZEMONT-ST-GENEST-ET-ISS";51;0342;"+33 3 26 72 50 76";;;15077;"Route de Drosnay$51290 ST REMY EN BOUZEMONT ST GENEST";"ROUTE DE DROSNAY$51290 ST REMY EN BOUZEMONT ST GENEST"
65852;"Poste provisoire de Giffaumont-Lac du Der";"PPROV GIFFAUMONT-LAC-DU-DER";51;9095;"+33 3 26 41 38 74";;;15078;"Capitainerie du Port de Giffaumont$51290 GIFFAUMONT CHAMPAUBERT";"CAPITAINERIE DU PORT DE GIFFAUMONT$51290 GIFFAUMONT CHAMPAUBERT"
17538;"Action sociale des arm�es GGD51";"ASA GGD51";51;022A;"+33 6 70 32 37 13";"+33 6 70 32 37 13";;15079;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
29624;"�tat-major de groupement de gendarmerie d�partementale de r�serve 51";EMGGDR51;51;R020;;;;15080;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
29779;"Compagnie de r�serve territoriale 51/1 CHALONS-EN-CHAMPAGNE";"CRT 51/1 CHALONS-EN-CHAMPAGNE";51;R022;;;;15081;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
29780;"Compagnie de r�serve territoriale 51/2 CHALONS-EN-CHAMPAGNE";"CRT 51/2 CHALONS-EN-CHAMPAGNE";51;R022;;;;15082;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
33122;"Compagnie de r�serve territoriale 51/3 CHALONS-EN-CHAMPAGNE";"CRT 51/3 CHALONS-EN-CHAMPAGNE";51;R022;;;;15083;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
33123;"Compagnie de r�serve territoriale 51/4 CHALONS-EN-CHAMPAGNE";"CRT 51/4 CHALONS-EN-CHAMPAGNE";51;R022;;;;15084;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
72340;"Compagnie de r�serve territoriale 51/5 CHALONS-EN-CHAMPAGNE";"CRT 51/5 CHALONS-EN-CHAMPAGNE";51;R022;;;;15085;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
81784;"Compagnie d'intervention de r�serve territoriale GGD51";"CIRT GGD51";51;9261;"+33 3 26 68 68 75";;;15086;"Caserne sous-lieutenant CHARLOT$124 Avenue du G�n�ral Sarrail$51000 CHALONS EN CHAMPAGNE";"CASERNE SOUS LIEUTENANT CHARLOT$124 AVENUE DU GENERAL SARRAIL$51022 CHALONS EN CHAMPAGNE CEDEX"
3718;"Groupement de gendarmerie d�partementale de la Haute-Marne";GGD52;52;033M;"+33 3 25 30 50 00";;;15087;"1 Rue du colonel Arnaud BELTRAME$52000 CHAUMONT";"1 RUE DU COLONEL ARNAUD BELTRAME$52000 CHAUMONT"
20387;"Section commandement GGD52";"SC GGD52";52;9031;"+33 3 25 30 50 04";"+33 6 28 76 26 54";;15088;"1 Rue du colonel Arnaud BELTRAME$52000 CHAUMONT";"1 RUE DU COLONEL ARNAUD BELTRAME$52000 CHAUMONT"
20388;"Groupe soutien ressources humaines GGD52";"GSRH GGD52";52;9032;"+33 3 25 30 48 10";;;15089;"1 Rue du colonel Arnaud BELTRAME$52000 CHAUMONT";"1 RUE DU COLONEL ARNAUD BELTRAME$52000 CHAUMONT"
20391;"Service administration du personnel GGD52";"SAP GGD52";52;9035;"+33 3 25 30 50 05";"+33 6 23 31 80 50";;15090;"1 Rue du colonel Arnaud BELTRAME$52000 CHAUMONT";"1 RUE DU COLONEL ARNAUD BELTRAME$52000 CHAUMONT"
20394;"Service logistique finances GGD52";"SLF GGD52";52;9038;"+33 3 25 30 50 10";;;15091;"1 Rue du colonel Arnaud BELTRAME$52000 CHAUMONT";"1 RUE DU COLONEL ARNAUD BELTRAME$52000 CHAUMONT"
12103;"Service des affaires immobili�res GGD52";"SAI GGD52";52;8018;"+33 3 25 30 50 11";;;15092;"1 Rue du colonel Arnaud BELTRAME$52000 CHAUMONT";"1 RUE DU COLONEL ARNAUD BELTRAME$52000 CHAUMONT"
71988;"Service r�serve jeunesse GGD52";"SRJ GGD52";52;9313;;;;15093;"1 Rue du colonel Arnaud BELTRAME$52000 CHAUMONT";"1 RUE DU COLONEL ARNAUD BELTRAME$52000 CHAUMONT"
17403;"Centre d'op�rations et de renseignement de la gendarmerie GGD52";"CORG GGD52";52;034A;"+33 3 25 02 46 91";"+33 6 28 94 20 82";;15094;"1 Rue du colonel Arnaud BELTRAME$52000 CHAUMONT";"1 RUE DU COLONEL ARNAUD BELTRAME$52000 CHAUMONT"
