key,nom_unite,abrege_unite,departement,type_unite,num_tph,num_tph_mobile_unite,num_fax_unite,rang_classement,adresse_geographique_unite,adresse_postale_unite,libelle_unite,type_materiel,code_unite_terminal_de_saisie
GN00033166,Compagnie de r�serve territoriale 34/4 MONTPELLIER,CRT 34/4 MONTPELLIER,34,R022,,,,13815.0,Caserne Lepic$359 Rue de Fontcouverte$34070 MONTPELLIER,CASERNE LEPIC$359 RUE DE FONTCOUVERTE$34056 MONTPELLIER CEDEX 1,,,
GN00033167,Compagnie de r�serve territoriale 34/5 MONTPELLIER,CRT 34/5 MONTPELLIER,34,R022,,,,13816.0,Caserne Lepic$359 Rue de Fontcouverte$34070 MONTPELLIER,CASERNE LEPIC$359 RUE DE FONTCOUVERTE$34056 MONTPELLIER CEDEX 1,,,
GN00033168,Compagnie de r�serve territoriale 34/6 MONTPELLIER,CRT 34/6 MONTPELLIER,34,R022,,,,13817.0,Caserne Lepic$359 Rue de Fontcouverte$34070 MONTPELLIER,CASERNE LEPIC$359 RUE DE FONTCOUVERTE$34056 MONTPELLIER CEDEX 1,,,
GN00033169,Compagnie de r�serve territoriale 48/2 MENDE,CRT 48/2 MENDE,48,R022,,,,13958.0,Caserne Pradeilles$57 Avenue du 11 Novembre$48000 MENDE,CASERNE PRADEILLES$57 AVENUE DU 11 NOVEMBRE$48000 MENDE,,,
GN00033170,Compagnie de r�serve territoriale 66/3 PERPIGNAN,CRT 66/3 PERPIGNAN,66,R022,,,,14120.0,Caserne Munier$25 Avenue Guynemer$66000 PERPIGNAN,CASERNE MUNIER$25 AVENUE GUYNEMER$66100 PERPIGNAN,,,
GN00033171,Compagnie de r�serve territoriale 66/4 PERPIGNAN,CRT 66/4 PERPIGNAN,66,R022,,,,14121.0,Caserne Munier$25 Avenue Guynemer$66000 PERPIGNAN,CASERNE MUNIER$25 AVENUE GUYNEMER$66100 PERPIGNAN,,,
GN00033172,Compagnie de r�serve territoriale 19/2 TULLE,CRT 19/2 TULLE,19,R022,,,,7294.0,Caserne Lovy$15 Rue de la Botte$19000 TULLE,CASERNE LOVY$15 RUE DE LA BOTTE$19000 TULLE,,,
GN00033173,Compagnie de r�serve territoriale 19/3 TULLE,CRT 19/3 TULLE,19,R022,,,,7295.0,Caserne Lovy$15 Rue de la Botte$19000 TULLE,CASERNE LOVY$15 RUE DE LA BOTTE$19000 TULLE,,,
GN00033174,Compagnie de r�serve territoriale 23/2 GUERET,CRT 23/2 GUERET,23,R022,,,,7362.0,Caserne Bongeot$2 Route de Corbigny$23000 GUERET,CASERNE BONGEOT$2 ROUTE DE CORBIGNY$23000 GUERET,,,
GN00033175,Compagnie de r�serve territoriale 87/2 LIMOGES,CRT 87/2 LIMOGES,87,R022,,,,8009.0,Caserne Jourdan$119 Rue Victor Thuillat$87100 LIMOGES,CASERNE JOURDAN$119 RUE VICTOR THUILLAT$87060 LIMOGES CEDEX 2,,,
GN00033176,Compagnie de r�serve territoriale 87/3 LIMOGES,CRT 87/3 LIMOGES,87,R022,,,,8010.0,Caserne Jourdan$119 Rue Victor Thuillat$87100 LIMOGES,CASERNE JOURDAN$119 RUE VICTOR THUILLAT$87060 LIMOGES CEDEX 2,,,
GN00033177,Compagnie de r�serve territoriale 54/3 NANCY,CRT 54/3 NANCY,54,R022,,,,15255.0,Caserne Gendarme Roux$102 Avenue du G�n�ral Leclerc$54000 NANCY,CASERNE GENDARME ROUX$102 AVENUE DU GENERAL LECLERC$54035 NANCY CEDEX,,,
GN00033178,Compagnie de r�serve territoriale 54/4 NANCY,CRT 54/4 NANCY,54,R022,,,,15256.0,Caserne Gendarme Roux$102 Avenue du G�n�ral Leclerc$54000 NANCY,CASERNE GENDARME ROUX$102 AVENUE DU GENERAL LECLERC$54035 NANCY CEDEX,,,
GN00033179,Compagnie de r�serve territoriale 55/2 BAR-LE-DUC,CRT 55/2 BAR-LE-DUC,55,R022,,,,15327.0,Quartier Moncey$27 Avenue du 94�me RI$55000 BAR LE DUC,QUARTIER MONCEY$27 AVENUE DU 94EME RI$BP 30521$55012 BAR LE DUC CEDEX,,,
GN00033180,Compagnie de r�serve territoriale 55/3 BAR-LE-DUC,CRT 55/3 BAR-LE-DUC,55,R022,,,,15328.0,Quartier Moncey$27 Avenue du 94�me RI$55000 BAR LE DUC,QUARTIER MONCEY$27 AVENUE DU 94EME RI$BP 30521$55012 BAR LE DUC CEDEX,,,
GN00033181,Compagnie de r�serve territoriale 57/3 METZ,CRT 57/3 METZ,57,R022,,,,14800.0,Caserne g�n�ral Radet$2 Rue Albert Bettannier$57070 METZ,CASERNE GENERAL RADET$2 RUE ALBERT BETTANNIER$BP 85195$57075 METZ CEDEX 03,,,
GN00033182,Compagnie de r�serve territoriale 57/4 METZ,CRT 57/4 METZ,57,R022,,,,14801.0,Caserne g�n�ral Radet$2 Rue Albert Bettannier$57070 METZ,CASERNE GENERAL RADET$2 RUE ALBERT BETTANNIER$BP 85195$57075 METZ CEDEX 03,,,
GN00033183,Compagnie de r�serve territoriale 57/5 METZ,CRT 57/5 METZ,57,R022,,,,14802.0,Caserne g�n�ral Radet$2 Rue Albert Bettannier$57070 METZ,CASERNE GENERAL RADET$2 RUE ALBERT BETTANNIER$BP 85195$57075 METZ CEDEX 03,,,
GN00033184,Compagnie de r�serve territoriale 57/6 METZ,CRT 57/6 METZ,57,R022,,,,14803.0,Caserne g�n�ral Radet$2 Rue Albert Bettannier$57070 METZ,CASERNE GENERAL RADET$2 RUE ALBERT BETTANNIER$BP 85195$57075 METZ CEDEX 03,,,
GN00033185,Compagnie de r�serve territoriale 88/3 EPINAL,CRT 88/3 EPINAL,88,R022,,,,15642.0,8 Rue du Professeur Roux$88000 EPINAL,8 RUE DU PROFESSEUR ROUX$88000 EPINAL,,,
GN00033186,Compagnie de r�serve territoriale 09/2 FOIX,CRT 09/2 FOIX,09,R022,,,,13329.0,Caserne Gaston de Foix$2 All�es de Villote$09000 FOIX,CASERNE GASTON DE FOIX$2 ALLEES DE VILLOTE$09000 FOIX,,,
GN00033187,Compagnie de r�serve territoriale 12/2 RODEZ,CRT 12/2 RODEZ,12,R022,,,,13517.0,Caserne B�teille$1 Avenue de l'Europe$12000 RODEZ,CASERNE BETEILLE$1 AVENUE DE L EUROPE$12000 RODEZ,,,
GN00033188,Compagnie de r�serve territoriale 12/3 RODEZ,CRT 12/3 RODEZ,12,R022,,,,13518.0,Caserne B�teille$1 Avenue de l'Europe$12000 RODEZ,CASERNE BETEILLE$1 AVENUE DE L EUROPE$12000 RODEZ,,,
GN00033189,Compagnie de r�serve territoriale 31/4 TOULOUSE,CRT 31/4 TOULOUSE,31,R022,,,,13258.0,Caserne Courr�ge$202 Avenue Jean Rieux$31500 TOULOUSE,CASERNE SAINT MICHEL$12 PLACE LAFOURCADE$BP 14019$31055 TOULOUSE CEDEX 4,,,
GN00033190,Compagnie de r�serve territoriale 31/5 TOULOUSE,CRT 31/5 TOULOUSE,31,R022,,,,13259.0,Caserne Courr�ge$202 Avenue Jean Rieux$31500 TOULOUSE,CASERNE SAINT MICHEL$12 PLACE LAFOURCADE$BP 14019$31055 TOULOUSE CEDEX 4,,,
GN00033191,Compagnie de r�serve territoriale 31/6 TOULOUSE,CRT 31/6 TOULOUSE,31,R022,,,,13260.0,Caserne Courr�ge$202 Avenue Jean Rieux$31500 TOULOUSE,CASERNE SAINT MICHEL$12 PLACE LAFOURCADE$BP 14019$31055 TOULOUSE CEDEX 4,,,
GN00033192,Compagnie de r�serve territoriale 32/2 AUCH,CRT 32/2 AUCH,32,R022,,,,13705.0,Caserne G�n�ral Lagrange$2 Rue Jean de la Fontaine$32000 AUCH,CASERNE GENERAL LAGRANGE$2 RUE JEAN DE LA FONTAINE$32000 AUCH,,,
GN00033193,Compagnie de r�serve territoriale 46/2 CAHORS,CRT 46/2 CAHORS,46,R022,,,,13889.0,Caserne G�n�ral Ambert$26 Avenue Jean Lur�at$46000 CAHORS,CASERNE GENERAL AMBERT$26 AVENUE JEAN LURCAT$BP 259$46005 CAHORS CEDEX 9,,,
GN00033194,Compagnie de r�serve territoriale 65/2 TARBES,CRT 65/2 TARBES,65,R022,,,,14031.0,Caserne Charraz$27 Rue Massey$65000 TARBES,CASERNE CHARRAZ$27 RUE MASSEY$65000 TARBES,,,
GN00033195,Compagnie de r�serve territoriale 81/2 ALBI,CRT 81/2 ALBI,81,R022,,,,14203.0,12 Place de Verdun$81000 ALBI,12 PLACE DE VERDUN$81000 ALBI,,,
GN00033196,Compagnie de r�serve territoriale 81/3 ALBI,CRT 81/3 ALBI,81,R022,,,,14204.0,12 Place de Verdun$81000 ALBI,12 PLACE DE VERDUN$81000 ALBI,,,
GN00033197,Compagnie de r�serve territoriale 82/2 MONTAUBAN,CRT 82/2 MONTAUBAN,82,R022,,,,14273.0,Caserne La Hire$75 ter Avenue Marceau Hamecher$82000 MONTAUBAN,CASERNE LA HIRE$75 TER AVENUE MARCEAU HAMECHER$BP 145$82001 MONTAUBAN CEDEX,,,
GN00033198,Compagnie de r�serve territoriale 59/4 VILLENEUVE-D-ASQ,CRT 59/4 VILLENEUVE-D-ASQ,59,R022,,,,16877.0,Caserne Adjudant S�n�part$201 Boulevard de Mons$59650 VILLENEUVE D ASCQ,CASERNE ADJUDANT SENEPART$201 BOULEVARD DE MONS$BP 187 VILLENEUVE D ASCQ$59018 LILLE CEDEX,,,
GN00033199,Compagnie de r�serve territoriale 59/5 VILLENEUVE-D-ASQ,CRT 59/5 VILLENEUVE-D-ASQ,59,R022,,,,16878.0,Caserne Adjudant S�n�part$201 Boulevard de Mons$59650 VILLENEUVE D ASCQ,CASERNE ADJUDANT SENEPART$201 BOULEVARD DE MONS$BP 187 VILLENEUVE D ASCQ$59018 LILLE CEDEX,,,
GN00033200,Compagnie de r�serve territoriale 59/6 VILLENEUVE-D-ASQ,CRT 59/6 VILLENEUVE-D-ASQ,59,R022,,,,16879.0,Caserne Adjudant S�n�part$201 Boulevard de Mons$59650 VILLENEUVE D ASCQ,CASERNE ADJUDANT SENEPART$201 BOULEVARD DE MONS$BP 187 VILLENEUVE D ASCQ$59018 LILLE CEDEX,,,
GN00033201,Compagnie de r�serve territoriale 59/7 VILLENEUVE-D-ASQ,CRT 59/7 VILLENEUVE-D-ASQ,59,R022,,,,16880.0,Caserne Adjudant S�n�part$201 Boulevard de Mons$59650 VILLENEUVE D ASCQ,CASERNE ADJUDANT SENEPART$201 BOULEVARD DE MONS$BP 187 VILLENEUVE D ASCQ$59018 LILLE CEDEX,,,
GN00033202,Compagnie de r�serve territoriale 62/4 ARRAS,CRT 62/4 ARRAS,62,R022,,,,17243.0,Quartier Baudimont$1 Avenue de l'Hippodrome$62000 ARRAS,QUARTIER BAUDIMONT$1 AVENUE DE L HIPPODROME$62000 ARRAS,,,
GN00033203,Compagnie de r�serve territoriale 62/5 ARRAS,CRT 62/5 ARRAS,62,R022,,,,17244.0,Quartier Baudimont$1 Avenue de l'Hippodrome$62000 ARRAS,QUARTIER BAUDIMONT$1 AVENUE DE L HIPPODROME$62000 ARRAS,,,
GN00033204,Compagnie de r�serve territoriale 62/6 ARRAS,CRT 62/6 ARRAS,62,R022,,,,17245.0,Quartier Baudimont$1 Avenue de l'Hippodrome$62000 ARRAS,QUARTIER BAUDIMONT$1 AVENUE DE L HIPPODROME$62000 ARRAS,,,
GN00033205,Compagnie de r�serve territoriale 04/2 DIGNE-LES-BAINS,CRT 04/2 DIGNE-LES-BAINS,04,R022,,,,12486.0,Caserne Mdc B�al$2 Avenue Georges Pompidou$04000 DIGNE LES BAINS,CASERNE MDC BEAL$2 AVENUE GEORGES POMPIDOU$04000 DIGNE LES BAINS,,,
GN00033206,Compagnie de r�serve territoriale 04/3 DIGNE-LES-BAINS,CRT 04/3 DIGNE-LES-BAINS,04,R022,,,,12487.0,Caserne Mdc B�al$2 Avenue Georges Pompidou$04000 DIGNE LES BAINS,CASERNE MDC BEAL$2 AVENUE GEORGES POMPIDOU$04000 DIGNE LES BAINS,,,
GN00033207,Compagnie de r�serve territoriale 05/2 GAP,CRT 05/2 GAP,05,R022,,,,12558.0,Caserne Fontreyne$Rue Gallois de Fougi�res$05000 GAP,CASERNE FONTREYNE$RUE GALLOIS DE FOUGIERES$BP 103$05007 GAP CEDEX,,,
GN00033208,Compagnie de r�serve territoriale 06/3 NICE,CRT 06/3 NICE,06,R022,,,,12665.0,Caserne Ausseur$168 Avenue Sainte-Marguerite$06200 NICE,CASERNE AUSSEUR$168 AVENUE SAINTE MARGUERITE$06200 NICE,,,
GN00033209,Compagnie de r�serve territoriale 06/4 NICE,CRT 06/4 NICE,06,R022,,,,12666.0,Caserne Ausseur$168 Avenue Sainte-Marguerite$06200 NICE,CASERNE AUSSEUR$168 AVENUE SAINTE MARGUERITE$06200 NICE,,,
GN00033210,Compagnie de r�serve territoriale 06/5 NICE,CRT 06/5 NICE,06,R022,,,,12667.0,Caserne Ausseur$168 Avenue Sainte-Marguerite$06200 NICE,CASERNE AUSSEUR$168 AVENUE SAINTE MARGUERITE$06200 NICE,,,
GN00033211,Compagnie de r�serve territoriale 13/4 MARSEILLE,CRT 13/4 MARSEILLE,13,R022,,,,12393.0,Caserne MDC Lucien Donadieu$171 Avenue de Toulon$13010 MARSEILLE,CASERNE MDC LUCIEN DONADIEU$171 AVENUE DE TOULON$13010 MARSEILLE,,,
GN00033212,Compagnie de r�serve territoriale 13/5 MARSEILLE,CRT 13/5 MARSEILLE,13,R022,,,,12394.0,Caserne MDC Lucien Donadieu$171 Avenue de Toulon$13010 MARSEILLE,CASERNE MDC LUCIEN DONADIEU$171 AVENUE DE TOULON$13010 MARSEILLE,,,
GN00033213,Compagnie de r�serve territoriale 13/6 MARSEILLE,CRT 13/6 MARSEILLE,13,R022,,,,12395.0,Caserne MDC Lucien Donadieu$171 Avenue de Toulon$13010 MARSEILLE,CASERNE MDC LUCIEN DONADIEU$171 AVENUE DE TOULON$13010 MARSEILLE,,,
GN00033214,Compagnie de r�serve territoriale 83/3 LA VALETTE-DU-VAR,CRT 83/3 LA VALETTE-DU-VAR,83,R022,,,,12767.0,307 Avenue Eole$83160 LA VALETTE DU VAR,307 AVENUE EOLE$83160 LA VALETTE DU VAR,,,
GN00033215,Compagnie de r�serve territoriale 83/4 LA VALETTE-DU-VAR,CRT 83/4 LA VALETTE-DU-VAR,83,R022,,,,12768.0,307 Avenue Eole$83160 LA VALETTE DU VAR,307 AVENUE EOLE$83160 LA VALETTE DU VAR,,,
GN00033216,Compagnie de r�serve territoriale 83/5 LA VALETTE-DU-VAR,CRT 83/5 LA VALETTE-DU-VAR,83,R022,,,,12769.0,307 Avenue Eole$83160 LA VALETTE DU VAR,307 AVENUE EOLE$83160 LA VALETTE DU VAR,,,
GN00033217,Compagnie de r�serve territoriale 84/3 AVIGNON,CRT 84/3 AVIGNON,84,R022,,,,12851.0,20 Boulevard Raspail$84000 AVIGNON,20 BOULEVARD RASPAIL$84000 AVIGNON,,,
GN00033218,Compagnie de r�serve territoriale 84/4 AVIGNON,CRT 84/4 AVIGNON,84,R022,,,,12852.0,20 Boulevard Raspail$84000 AVIGNON,20 BOULEVARD RASPAIL$84000 AVIGNON,,,
GN00033219,Compagnie de r�serve territoriale 44/4 NANTES,CRT 44/4 NANTES,44,R022,,,,9703.0,Caserne Richemont$19 bis Rue de la Mitrie$44000 NANTES,CASERNE RICHEMONT$19 BIS RUE DE LA MITRIE$BP 50701$44007 NANTES CEDEX 1,,,
GN00033220,Compagnie de r�serve territoriale 44/5 NANTES,CRT 44/5 NANTES,44,R022,,,,9704.0,Caserne Richemont$19 bis Rue de la Mitrie$44000 NANTES,CASERNE RICHEMONT$19 BIS RUE DE LA MITRIE$BP 50701$44007 NANTES CEDEX 1,,,
GN00033221,Compagnie de r�serve territoriale 44/6 NANTES,CRT 44/6 NANTES,44,R022,,,,9705.0,Caserne Richemont$19 bis Rue de la Mitrie$44000 NANTES,CASERNE RICHEMONT$19 BIS RUE DE LA MITRIE$BP 50701$44007 NANTES CEDEX 1,,,
GN00033222,Compagnie de r�serve territoriale 49/3 ANGERS,CRT 49/3 ANGERS,49,R022,,,,9806.0,Caserne Bouthet du Rivault$33 Rue du Nid-de-Pie$49000 ANGERS,CASERNE BOUTHET DU RIVAULT$33 RUE DU NID DE PIE$BP 54127$49041 ANGERS CEDEX 01,,,
GN00033223,Compagnie de r�serve territoriale 49/4 ANGERS,CRT 49/4 ANGERS,49,R022,,,,9807.0,Caserne Bouthet du Rivault$33 Rue du Nid-de-Pie$49000 ANGERS,CASERNE BOUTHET DU RIVAULT$33 RUE DU NID DE PIE$BP 54127$49041 ANGERS CEDEX 01,,,
GN00033224,Compagnie de r�serve territoriale 53/2 LAVAL,CRT 53/2 LAVAL,53,R022,,,,9879.0,61 All�e des fran�ais libres$53000 LAVAL,61 ALLEE DES FRANCAIS LIBRES$53000 LAVAL,,,
GN00033225,Compagnie de r�serve territoriale 53/3 LAVAL,CRT 53/3 LAVAL,53,R022,,,,9880.0,61 All�e des fran�ais libres$53000 LAVAL,61 ALLEE DES FRANCAIS LIBRES$53000 LAVAL,,,
GN00033226,Compagnie de r�serve territoriale 72/3 LE-MANS,CRT 72/3 LE-MANS,72,R022,,,,9971.0,Caserne Cavaignac$21 Boulevard Paixhans$72000 LE MANS,CASERNE CAVAIGNAC$21 BOULEVARD PAIXHANS$BP 27240$72007 LE MANS CEDEX 1,,,
GN00033227,Compagnie de r�serve territoriale 72/4 LE-MANS,CRT 72/4 LE-MANS,72,R022,,,,9972.0,Caserne Cavaignac$21 Boulevard Paixhans$72000 LE MANS,CASERNE CAVAIGNAC$21 BOULEVARD PAIXHANS$BP 27240$72007 LE MANS CEDEX 1,,,
GN00033228,Compagnie de r�serve territoriale 85/3 LA-ROCHE-SUR-YON,CRT 85/3 LA-ROCHE-SUR-YON,85,R022,,,,10070.0,31 Boulevard du Mar�chal Leclerc$85000 LA ROCHE SUR YON,31 BOULEVARD DU MARECHAL LECLERC$BP 825$85021 LA ROCHE SUR YON CEDEX,,,
GN00033229,Compagnie de r�serve territoriale 85/4 LA-ROCHE-SUR-YON,CRT 85/4 LA-ROCHE-SUR-YON,85,R022,,,,10071.0,31 Boulevard du Mar�chal Leclerc$85000 LA ROCHE SUR YON,31 BOULEVARD DU MARECHAL LECLERC$BP 825$85021 LA ROCHE SUR YON CEDEX,,,
GN00033230,Compagnie de r�serve territoriale 01/3 BOURG-EN-BRESSE,CRT 01/3 BOURG-EN-BRESSE,01,R022,,,,11029.0,2 Rue Colonel Arnaud Beltrame$01000 BOURG EN BRESSE,2 RUE COLONEL ARNAUD BELTRAME$01000 BOURG EN BRESSE,,,
GN00033231,Compagnie de r�serve territoriale 01/4 BOURG-EN-BRESSE,CRT 01/4 BOURG-EN-BRESSE,01,R022,,,,11030.0,2 Rue Colonel Arnaud Beltrame$01000 BOURG EN BRESSE,2 RUE COLONEL ARNAUD BELTRAME$01000 BOURG EN BRESSE,,,
GN00033232,Compagnie de r�serve territoriale 01/5 BOURG-EN-BRESSE,CRT 01/5 BOURG-EN-BRESSE,01,R022,,,,11031.0,2 Rue Colonel Arnaud Beltrame$01000 BOURG EN BRESSE,2 RUE COLONEL ARNAUD BELTRAME$01000 BOURG EN BRESSE,,,
GN00033233,Compagnie de r�serve territoriale 07/2 PRIVAS,CRT 07/2 PRIVAS,07,R022,,,,11197.0,Caserne Rampon$11 Place du Champ-de-Mars$07000 PRIVAS,CASERNE RAMPON$11 PLACE DU CHAMP DE MARS$07000 PRIVAS,,,
GN00033234,Compagnie de r�serve territoriale 07/3 PRIVAS,CRT 07/3 PRIVAS,07,R022,,,,11198.0,Caserne Rampon$11 Place du Champ-de-Mars$07000 PRIVAS,CASERNE RAMPON$11 PLACE DU CHAMP DE MARS$07000 PRIVAS,,,
GN00033235,Compagnie de r�serve territoriale 26/3 VALENCE,CRT 26/3 VALENCE,26,R022,,,,11381.0,Avenue Dupr�-de-Loire$26000 VALENCE,AVENUE DUPRE DE LOIRE$26000 VALENCE,,,
GN00033236,Compagnie de r�serve territoriale 26/4 VALENCE,CRT 26/4 VALENCE,26,R022,,,,11382.0,Avenue Dupr�-de-Loire$26000 VALENCE,AVENUE DUPRE DE LOIRE$26000 VALENCE,,,
GN00033237,Compagnie de r�serve territoriale 38/4 GRENOBLE,CRT 38/4 GRENOBLE,38,R022,,,,11538.0,Quartier Gendarme Offner$21 Avenue L�on Blum$38100 GRENOBLE,QUARTIER GENDARME OFFNER$21 AVENUE LEON BLUM$38100 GRENOBLE,,,
GN00033238,Compagnie de r�serve territoriale 38/5 GRENOBLE,CRT 38/5 GRENOBLE,38,R022,,,,11539.0,Quartier Gendarme Offner$21 Avenue L�on Blum$38100 GRENOBLE,QUARTIER GENDARME OFFNER$21 AVENUE LEON BLUM$38100 GRENOBLE,,,
GN00033239,Compagnie de r�serve territoriale 38/6 GRENOBLE,CRT 38/6 GRENOBLE,38,R022,,,,11540.0,Quartier Gendarme Offner$21 Avenue L�on Blum$38100 GRENOBLE,QUARTIER GENDARME OFFNER$21 AVENUE LEON BLUM$38100 GRENOBLE,,,
GN00033240,Compagnie de r�serve territoriale 38/7 GRENOBLE,CRT 38/7 GRENOBLE,38,R022,,,,11541.0,Quartier Gendarme Offner$21 Avenue L�on Blum$38100 GRENOBLE,QUARTIER GENDARME OFFNER$21 AVENUE LEON BLUM$38100 GRENOBLE,,,
GN00033241,Compagnie de r�serve territoriale 42/3 SAINT-ETIENNE,CRT 42/3 ST-ETIENNE,42,R022,,,,11629.0,16 Rue Claude Odde$42000 ST ETIENNE,16 RUE CLAUDE ODDE$42000 ST ETIENNE,,,
GN00033242,Compagnie de r�serve territoriale 69/3 LYON,CRT 69/3 LYON,69,R022,,,,10913.0,Caserne G�n�ral de Division Delfosse$2 Rue Bichat$69002 LYON,CASERNE GENERAL DE DIVISION DELFOSSE$2 RUE BICHAT$69271 LYON CEDEX 02,,,
GN00033243,Compagnie de r�serve territoriale 69/4 LYON,CRT 69/4 LYON,69,R022,,,,10914.0,Caserne G�n�ral de Division Delfosse$2 Rue Bichat$69002 LYON,CASERNE GENERAL DE DIVISION DELFOSSE$2 RUE BICHAT$69271 LYON CEDEX 02,,,
GN00033244,Compagnie de r�serve territoriale 69/5 LYON,CRT 69/5 LYON,69,R022,,,,10915.0,Caserne G�n�ral de Division Delfosse$2 Rue Bichat$69002 LYON,CASERNE GENERAL DE DIVISION DELFOSSE$2 RUE BICHAT$69271 LYON CEDEX 02,,,
GN00033245,Compagnie de r�serve territoriale 69/6 LYON,CRT 69/6 LYON,69,R022,,,,10916.0,Caserne G�n�ral de Division Delfosse$2 Rue Bichat$69002 LYON,CASERNE GENERAL DE DIVISION DELFOSSE$2 RUE BICHAT$69271 LYON CEDEX 02,,,
GN00033246,Compagnie de r�serve territoriale 73/3 CHAMBERY,CRT 73/3 CHAMBERY,73,R022,,,,11926.0,Caserne Woehrl�$28 Rue de Sonnaz$73000 CHAMBERY,CASERNE WOEHRLE$28 RUE DE SONNAZ$73000 CHAMBERY,,,
GN00033247,Compagnie de r�serve territoriale 73/4 CHAMBERY,CRT 73/4 CHAMBERY,73,R022,,,,11927.0,Caserne Woehrl�$28 Rue de Sonnaz$73000 CHAMBERY,CASERNE WOEHRLE$28 RUE DE SONNAZ$73000 CHAMBERY,,,
GN00033248,Compagnie de r�serve territoriale 74/3 ANNECY,CRT 74/3 ANNECY,74,R022,,,,12043.0,Caserne Dessaix$33 Avenue de la Plaine$74000 ANNECY,CASERNE DESSAIX$33 AVENUE DE LA PLAINE$BP 898$74016 ANNECY CEDEX,,,
GN00033249,Compagnie de r�serve territoriale 74/4 ANNECY,CRT 74/4 ANNECY,74,R022,,,,12044.0,Caserne Dessaix$33 Avenue de la Plaine$74000 ANNECY,CASERNE DESSAIX$33 AVENUE DE LA PLAINE$BP 898$74016 ANNECY CEDEX,,,
GN00033250,Compagnie de r�serve territoriale 74/5 ANNECY,CRT 74/5 ANNECY,74,R022,,,,12045.0,Caserne Dessaix$33 Avenue de la Plaine$74000 ANNECY,CASERNE DESSAIX$33 AVENUE DE LA PLAINE$BP 898$74016 ANNECY CEDEX,,,
GN00033251,Compagnie de r�serve territoriale 02/3 LAON,CRT 02/3 LAON,02,R022,,,,16985.0,Caserne lieutenant Ren� Bricot$30 Avenue Charles de Gaulle$02000 LAON,CASERNE LIEUTENANT RENE BRICOT$30 AVENUE CHARLES DE GAULLE$02011 LAON CEDEX,,,
GN00033252,Compagnie de r�serve territoriale 02/4 LAON,CRT 02/4 LAON,02,R022,,,,16986.0,Caserne lieutenant Ren� Bricot$30 Avenue Charles de Gaulle$02000 LAON,CASERNE LIEUTENANT RENE BRICOT$30 AVENUE CHARLES DE GAULLE$02011 LAON CEDEX,,,
GN00033253,Compagnie de r�serve territoriale 60/4 BEAUVAIS,CRT 60/4 BEAUVAIS,60,R022,,,,17110.0,Caserne Watrin$5 bis Boulevard Saint-Jean$60000 BEAUVAIS,CASERNE WATRIN$5 BIS BOULEVARD SAINT JEAN$BP 30327$60021 BEAUVAIS CEDEX,,,
GN00033254,Compagnie de r�serve territoriale 60/5 BEAUVAIS,CRT 60/5 BEAUVAIS,60,R022,,,,17111.0,Caserne Watrin$5 bis Boulevard Saint-Jean$60000 BEAUVAIS,CASERNE WATRIN$5 BIS BOULEVARD SAINT JEAN$BP 30327$60021 BEAUVAIS CEDEX,,,
GN00033255,Compagnie de r�serve territoriale 60/6 BEAUVAIS,CRT 60/6 BEAUVAIS,60,R022,,,,17112.0,Caserne Watrin$5 bis Boulevard Saint-Jean$60000 BEAUVAIS,CASERNE WATRIN$5 BIS BOULEVARD SAINT JEAN$BP 30327$60021 BEAUVAIS CEDEX,,,
GN00033256,Compagnie de r�serve territoriale 80/3 AMIENS,CRT 80/3 AMIENS,80,R022,,,,17351.0,Caserne Gendarme Garin$107 Rue d'Elbeuf$80000 AMIENS,CASERNE GENDARME GARIN$107 RUE D ELBEUF$BP 63010$80030 AMIENS CEDEX 1,,,
GN00033257,Compagnie de r�serve territoriale 80/4 AMIENS,CRT 80/4 AMIENS,80,R022,,,,17352.0,Caserne Gendarme Garin$107 Rue d'Elbeuf$80000 AMIENS,CASERNE GENDARME GARIN$107 RUE D ELBEUF$BP 63010$80030 AMIENS CEDEX 1,,,
GN00033258,Compagnie de r�serve territoriale 16/2 ANGOULEME,CRT 16/2 ANGOULEME,16,R022,,,,7093.0,Caserne Adjudant Levasseur$2 Boulevard de l'Artillerie$16000 ANGOULEME,CASERNE ADJUDANT LEVASSEUR$2 BOULEVARD DE L ARTILLERIE$16017 ANGOULEME CEDEX,,,
GN00033259,Compagnie de r�serve territoriale 16/3 ANGOULEME,CRT 16/3 ANGOULEME,16,R022,,,,7094.0,Caserne Adjudant Levasseur$2 Boulevard de l'Artillerie$16000 ANGOULEME,CASERNE ADJUDANT LEVASSEUR$2 BOULEVARD DE L ARTILLERIE$16017 ANGOULEME CEDEX,,,
GN00033260,Compagnie de r�serve territoriale 17/3 LA-ROCHELLE,CRT 17/3 LA-ROCHELLE,17,R022,,,,7212.0,Caserne Duverdier$121 Rue des Gonthi�res$17140 LAGORD,CASERNE DUVERDIER$121 RUE DES GONTHIERES$17140 LAGORD,,,
GN00033261,Compagnie de r�serve territoriale 17/4 LA-ROCHELLE,CRT 17/4 LA-ROCHELLE,17,R022,,,,7213.0,Caserne Duverdier$121 Rue des Gonthi�res$17140 LAGORD,CASERNE DUVERDIER$121 RUE DES GONTHIERES$17140 LAGORD,,,
